Año,Cód. Institución,Nombre Institución,Tipo Institución,Clasificación1,Clasificación2,Clasificación3,Clasificación4,Clasificación5,Clasificación6,Comuna donde se imparte la carrera o programa,Nombre Region,Cód. Carrera,Carrera Genérica,Nombre Programa,Horario,Tipo Programa,Area Conocimiento,Tipo Carrera,IngresoDirecto,Año Inicio Actividades,Nombre del Campus,Duración (en semestres),Título,Grado Académico,Promedio Puntaje (promedio matemáticas y lenguaje),Puntaje de corte (primer seleccionado),Puntaje de corte (promedio de la carrera),Puntaje de corte (último seleccionado),Promedio Puntaje NEM,Promedio Puntaje Ranking,Nº Alumnos Ingreso Via PSU o PDT,Nº Alumnos Ingreso Otra Via,Valor de matrícula,Valor de arancel,Valor del Título,Tipo Moneda,Vacantes,Matrícula primer año hombres,Matrícula primer año mujeres,Matrícula primer año extranjeros,Matrícula Primer Año,Matrícula total hombres,Matrícula total mujeres,Matrícula total extranjeros,Matrícula Total
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,San Joaquín,Región Metropolitana,40355,Ingeniería Civil en Computación y/o Informática,Ingeniería Civil Informática V1,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2018,Campus San Joaquín,12.0,Ingeniero Civil Informático,Licenciado en Ciencias de la Ingeniería Informática,654.0,772.0,696.0,668.0,721.0,766.0,147.0,15.0,186000.0,4740000.0,92000.0,Pesos,140.0,140.0,22.0,7.0,162,690.0,91.0,18.0,781
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,San Joaquín,Región Metropolitana,40924,Ingeniería Civil en Conectividad y Redes,Ingeniería Civil Telemática,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2019,Campus San Joaquín,12.0,Ingeniero Civil Telemático,Licenciado en Ciencias de la Ingeniería Telemática,609.0,759.0,647.0,601.0,668.0,711.0,43.0,11.0,186000.0,4740000.0,92000.0,Pesos,65.0,50.0,4.0,2.0,54,155.0,20.0,1.0,175
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valparaíso,Región de Valparaíso,1785,Ingeniería Civil en Conectividad y Redes,Ingeniería Civil Telemática,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2003,,12.0,Ingeniero Civil Telemático,Licenciado en Ciencias de la Ingeniería,611.0,728.0,647.0,607.0,674.0,693.0,16.0,12.0,186000.0,4740000.0,92000.0,Pesos,40.0,22.0,6.0,1.0,28,194.0,37.0,2.0,231
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valparaíso,Región de Valparaíso,1718,Ingeniería Civil en Metalurgia,Ingeniería Civil Metalúrgica,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,No es Ingreso Directo,1979,,12.0,Ingeniero Civil Metalúrgico,Licenciado en Ciencias de la Ingeniería,622.0,709.0,652.0,610.0,669.0,699.0,22.0,19.0,186000.0,4740000.0,92000.0,Pesos,40.0,25.0,16.0,1.0,41,176.0,81.0,2.0,257
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,San Joaquín,Región Metropolitana,27294,Ingeniería Civil en Minas,Ingeniería Civil de Minas,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2013,Campus San Joaquín,11.0,Ingeniero Civil de Minas,Licenciado en Ciencias de la Ingeniería de Minas,593.0,752.0,642.0,600.0,676.0,713.0,100.0,15.0,186000.0,4740000.0,92000.0,Pesos,120.0,85.0,30.0,2.0,115,405.0,159.0,10.0,564
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,San Joaquín,Región Metropolitana,17171,Ingeniería Civil en Obras Civiles y similares,Ingeniería Civil,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2009,Campus San Joaquín,12.0,Ingeniero Civil,Licenciado en Ciencias de la Ingeniería,635.0,746.0,685.0,635.0,717.0,754.0,66.0,8.0,186000.0,4740000.0,92000.0,Pesos,75.0,54.0,20.0,2.0,74,373.0,166.0,7.0,539
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valparaíso,Región de Valparaíso,1706,Ingeniería Civil en Obras Civiles y similares,Ingeniería Civil,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1970,,12.0,Ingeniero Civil,Licenciado en Ciencias de la Ingeniería,611.0,781.0,661.0,602.0,695.0,727.0,73.0,7.0,186000.0,4740000.0,92000.0,Pesos,75.0,51.0,29.0,2.0,80,366.0,140.0,7.0,506
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valparaíso,Región de Valparaíso,40324,Ingeniería Civil Industrial,Ingeniería Civil Industrial,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2018,,12.0,Ingeniero Civil Industrial,Licenciado en Ciencias de la Ingeniería Industrial,642.0,759.0,697.0,652.0,741.0,778.0,136.0,21.0,186000.0,4740000.0,92000.0,Pesos,125.0,107.0,50.0,3.0,157,575.0,340.0,6.0,915
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Vitacura,Región Metropolitana,40351,Ingeniería Civil Industrial,Ingeniería Civil Industrial,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2018,Campus Vitacura,12.0,Ingeniero Civil Industrial,Licenciado en Ciencias de la Ingeniería Industrial,643.0,751.0,691.0,666.0,723.0,765.0,144.0,13.0,186000.0,4740000.0,92000.0,Pesos,135.0,102.0,55.0,4.0,157,563.0,329.0,10.0,892
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,San Joaquín,Región Metropolitana,31022,Ingeniería Civil Matemática,Ingeniería Civil Matemática,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2014,Campus San Joaquín,12.0,Ingeniero Civil Matemático,Licenciado en Ciencias de la Ingeniería,637.0,804.0,683.0,629.0,707.0,756.0,37.0,5.0,186000.0,4740000.0,92000.0,Pesos,30.0,25.0,17.0,1.0,42,115.0,40.0,1.0,155
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valparaíso,Región de Valparaíso,1730,Ingeniería Civil Matemática,Ingeniería Civil Matemática,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,No es Ingreso Directo,1998,,12.0,Ingeniero Civil Matemático,Licenciado en Ciencias de la Ingeniería,647.0,834.0,688.0,602.0,705.0,742.0,36.0,7.0,186000.0,4740000.0,92000.0,Pesos,35.0,30.0,13.0,1.0,43,123.0,50.0,1.0,173
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,San Joaquín,Región Metropolitana,17170,Ingeniería Civil Mecánica,Ingeniería Civil Mecánica,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2009,Campus San Joaquín,12.0,Ingeniero Civil Mecánico,Licenciado en Ciencias de la Ingeniería,631.0,736.0,678.0,605.0,704.0,743.0,73.0,11.0,186000.0,4740000.0,92000.0,Pesos,65.0,69.0,15.0,1.0,84,433.0,72.0,11.0,505
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valparaíso,Región de Valparaíso,1711,Ingeniería Civil Mecánica,Ingeniería Civil Mecánica,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1935,,12.0,Ingeniero Civil Mecánico,Licenciado en Ciencias de la Ingeniería,623.0,829.0,666.0,601.0,694.0,725.0,85.0,11.0,186000.0,4740000.0,92000.0,Pesos,80.0,82.0,14.0,1.0,96,531.0,68.0,6.0,599
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,San Joaquín,Región Metropolitana,17173,Ingeniería Civil Química,Ingeniería Civil Química,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2009,Campus San Joaquín,12.0,Ingeniero Civil Químico,Licenciado en Ciencias de la Ingeniería,617.0,742.0,664.0,603.0,689.0,723.0,56.0,7.0,186000.0,4740000.0,92000.0,Pesos,65.0,33.0,30.0,1.0,63,241.0,173.0,5.0,414
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valparaíso,Región de Valparaíso,1712,Ingeniería Civil Química,Ingeniería Civil Química,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1935,,12.0,Ingeniero Civil Químico,Licenciado en Ciencias de la Ingeniería,622.0,769.0,672.0,604.0,710.0,739.0,57.0,14.0,186000.0,4740000.0,92000.0,Pesos,60.0,47.0,24.0,1.0,71,240.0,161.0,1.0,401
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Talcahuano,Región del Bío-Bío,43041,Ingeniería en Computación e Informática y similares,Ingeniería Informática,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2020,,8.0,Ingeniero Informático,Licenciado en Ingeniería Informática,534.0,657.0,550.0,502.0,560.0,575.0,38.0,29.0,186000.0,3450000.0,92000.0,Pesos,40.0,59.0,8.0,1.0,67,101.0,16.0,1.0,117
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Vitacura,Región Metropolitana,1749,"Ingeniería en Transporte Marítimo, Aéreo y similares",Ingeniería en Aviación Comercial,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2000,Campus Vitacura,10.0,Ingeniero en Aviación Comercial,Licenciado en Ingeniería,599.0,727.0,639.0,583.0,663.0,705.0,43.0,12.0,186000.0,4740000.0,92000.0,Pesos,50.0,39.0,16.0,4.0,55,144.0,62.0,9.0,206
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Viña del Mar,Región de Valparaíso,43018,Técnico en Computación e Informática,TNS en Informática V3,Diurno,Programa Regular,Tecnología,Técnico Nivel Superior,Ingreso Directo,2020,,4.0,Técnico Nivel Sup. Universitario en Informática,,560.0,721.0,573.0,506.0,577.0,593.0,61.0,39.0,186000.0,2175000.0,92000.0,Pesos,60.0,85.0,15.0,1.0,100,160.0,20.0,1.0,180
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Viña del Mar,Región de Valparaíso,43027,"Técnico en Electricidad, Electrónica y similares",TNS en Electricidad V3,Diurno,Programa Regular,Tecnología,Técnico Nivel Superior,Ingreso Directo,2020,,4.0,Técnico Nivel Sup. Universitario en Electricidad,,519.0,680.0,556.0,502.0,582.0,604.0,23.0,66.0,186000.0,2175000.0,92000.0,Pesos,60.0,84.0,5.0,1.0,89,172.0,11.0,1.0,183
2021,1005,U. TÉCNICA FEDERICO SANTA MARÍA,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Vitacura,Región Metropolitana,43035,"Técnico en Mecánica Industrial, mantención y similares ",TNS en Mantenimiento Aeronáutico V2,Diurno,Programa Regular,Tecnología,Técnico Nivel Superior,Ingreso Directo,2020,Campus Vitacura,4.0,Técnico Nivel Sup. Universitario en Mantenimiento Aeronáutico,,550.0,691.0,571.0,515.0,583.0,604.0,36.0,49.0,186000.0,2820000.0,92000.0,Pesos,70.0,76.0,9.0,6.0,85,196.0,28.0,1.0,224
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,1820,"Contabilidad, Auditoría y similares",Contador Público y Auditor,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1974,,10.0,Contador Público y Auditor,Licenciado en Contabilidad y Auditoría,528.0,679.0,632.0,601.0,673.0,740.0,215.0,9.0,160000.0,4070000.0,114000.0,Pesos,235.0,80.0,121.0,2.0,201,399.0,610.0,29.0,1009
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,1819,Ingeniería Comercial,Ingeniería Comercial,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1980,,10.0,Ingeniero Comercial,Licenciatura en Ciencias de la Administración M/Adm. de Empresas o Economía,532.0,661.0,624.0,601.0,677.0,721.0,382.0,11.0,160000.0,5003000.0,114000.0,Pesos,355.0,165.0,178.0,2.0,343,737.0,830.0,43.0,1567
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,1839,Publicidad,Publicidad,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,2000,,9.0,Publicista,Licenciado en Comunicación Publicitaria,611.0,699.0,699.0,699.0,699.0,772.0,71.0,2.0,160000.0,4181000.0,100000.0,Pesos,58.0,28.0,38.0,1.0,66,110.0,170.0,2.0,280
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,1885,Ingeniería Agroindustrial,Ingeniería en Agronegocios,Diurno,Programa Regular,"Agricultura, Silvicultura, Pesca y Veterinaria",Profesional con Licenciatura,Ingreso Directo,1991,,10.0,Ingeniero en Agronegocios,Licenciado en Agronegocios,635.0,681.0,681.0,681.0,699.0,734.0,21.0,4.0,160000.0,4433000.0,114000.0,Pesos,40.0,10.0,5.0,1.0,15,74.0,83.0,3.0,157
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,43068,Arquitectura,Arquitectura,Diurno,Programa Regular,Arte y Arquitectura,Profesional con Licenciatura,Ingreso Directo,2020,,11.0,Arquitecto(a),Bachiller en Arquitectura/Licenciado en Arquitectura,492.0,634.0,623.0,607.0,699.0,768.0,93.0,2.0,160000.0,4394000.0,169000.0,Pesos,83.0,40.0,53.0,4.0,93,90.0,116.0,8.0,206
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,1823,"Física, Astronomía y similares",Ingeniería Física,Diurno,Programa Regular,Ciencias,Profesional con Licenciatura,Ingreso Directo,1994,,12.0,Ingeniero Físico,Licenciado en Física Aplicada,671.0,726.0,726.0,726.0,743.0,792.0,63.0,1.0,160000.0,4181000.0,169000.0,Pesos,60.0,32.0,14.0,2.0,46,190.0,75.0,5.0,265
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,13415,Ciencias Políticas y similares,Licenciatura en Estudios Internacionales,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,2007,,10.0,Analista en Políticas y Asuntos Internacionales,Licenciado en Estudios Internacionales,478.0,649.0,648.0,647.0,677.0,778.0,61.0,1.0,160000.0,4074000.0,114000.0,Pesos,50.0,13.0,42.0,4.0,55,64.0,171.0,10.0,235
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,1833,Psicología,Psicología,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,1993,,10.0,Psicólogo,Licenciado en Psicología,521.0,712.0,671.0,620.0,749.0,823.0,110.0,4.0,160000.0,4040000.0,219000.0,Pesos,81.0,21.0,87.0,3.0,108,120.0,351.0,8.0,471
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,36105,Derecho,Derecho,Diurno,Programa Regular,Derecho,Profesional con Licenciatura,Ingreso Directo,2017,,10.0,Abogado,Licenciado en Ciencias Jurídicas,475.0,667.0,639.0,603.0,716.0,791.0,183.0,3.0,160000.0,4820000.0,114000.0,Pesos,160.0,58.0,94.0,1.0,152,189.0,352.0,5.0,541
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,43075,Pedagogía Básica y menciones,Pedagogía en Educación General Básica / Licenciatura en Educación,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2020,,10.0,Profesor(a) de Educación General Básica,Licenciado en Educación,642.0,694.0,694.0,694.0,706.0,758.0,33.0,2.0,160000.0,3006000.0,114000.0,Pesos,40.0,4.0,34.0,0.0,38,6.0,66.0,0.0,72
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,1952,"Pedagogía en Biología, Química y similares",Pedagogía en Química y Biología /Licenciatura en Educación en Química y Biología,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1978,,9.0,Profesor de Química y Biología,Licenciado en Educación,631.0,623.0,623.0,623.0,587.0,620.0,18.0,2.0,160000.0,3006000.0,114000.0,Pesos,40.0,8.0,8.0,0.0,16,58.0,109.0,3.0,167
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,1828,Pedagogía en Castellano y similares,Pedagogía en Castellano /Licenciatura en Educación en Castellano,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1978,,10.0,Profesor de Estado en Castellano,Licenciado en Educación de Castellano,498.0,669.0,641.0,612.0,746.0,813.0,53.0,1.0,160000.0,3006000.0,114000.0,Pesos,46.0,12.0,40.0,2.0,52,65.0,160.0,3.0,225
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,24397,Pedagogía en Historia y Geografía,Pedagogía en Historia y Ciencias Sociales /Licenciatura en Educación en Historia y Ciencias Sociales,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2004,,10.0,Profesor de Estado en Historia y Ciencias Sociales,Licenciado en Educación en Historia y Ciencias Sociales,543.0,666.0,666.0,666.0,696.0,745.0,57.0,1.0,160000.0,3087000.0,114000.0,Pesos,41.0,27.0,30.0,0.0,57,109.0,110.0,0.0,219
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,1830,Pedagogía en Inglés y similares,Pedagogía en Inglés /Licenciatura en Educación en Inglés,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1978,,10.0,Profesor de Estado en Inglés,Licenciado en Educación de Inglés,505.0,734.0,646.0,602.0,715.0,774.0,62.0,3.0,160000.0,3006000.0,114000.0,Pesos,56.0,13.0,43.0,1.0,56,67.0,194.0,3.0,261
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,1832,"Traducción, Intérprete y similares",Licenciatura en Lingüística,Diurno,Programa Regular,Humanidades,Profesional con Licenciatura,Ingreso Directo,2000,,10.0,Traductor,Licenciado en Lingüística Aplicada a la Traducción,574.0,763.0,698.0,649.0,749.0,816.0,52.0,2.0,160000.0,3914000.0,114000.0,Pesos,41.0,21.0,38.0,2.0,59,66.0,172.0,6.0,238
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,33761,Kinesiología,Kinesiología,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2016,,10.0,Kinesiologo,Licenciado en Kinesiología,538.0,685.0,653.0,625.0,704.0,770.0,58.0,2.0,160000.0,4279000.0,114000.0,Pesos,40.0,23.0,36.0,1.0,59,89.0,142.0,5.0,231
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,1836,Medicina,Medicina,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,1993,,14.0,Médico Cirujano,Licenciado en Medicina,718.0,783.0,763.0,708.0,811.0,836.0,64.0,2.0,160000.0,5681000.0,169000.0,Pesos,60.0,23.0,51.0,0.0,74,218.0,362.0,8.0,580
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,27030,Química y Farmacia,Química y Farmacia,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2013,,10.0,Químico Farmacéutico,Licenciado en Ciencias Farmacéuticas,562.0,711.0,663.0,629.0,712.0,790.0,81.0,2.0,160000.0,4064000.0,163000.0,Pesos,55.0,22.0,59.0,3.0,81,132.0,253.0,8.0,385
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,43055,Ingeniería Civil Eléctrica y similares,Ingeniería Civil en Electricidad,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2020,,11.0,Ingeniero(a) Civil en Electricidad,Licenciado en Ciencias de la Ingeniería,535.0,663.0,651.0,639.0,719.0,839.0,126.0,5.0,160000.0,5003000.0,169000.0,Pesos,138.0,97.0,16.0,0.0,113,243.0,36.0,1.0,279
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,43064,Ingeniería Civil en Computación y/o Informática,Ingeniería Civil en Informática,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2020,,11.0,Ingeniero(a) Civil en Informática,Licenciado en Ciencias de la Ingeniería,582.0,742.0,677.0,665.0,737.0,806.0,120.0,6.0,160000.0,5003000.0,169000.0,Pesos,85.0,86.0,22.0,0.0,108,191.0,40.0,5.0,231
2021,1006,U. DE SANTIAGO DE CHILE,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,43060,Ingeniería Civil en Conectividad y Redes,Ingeniería Civil en Telemática,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2020,,11.0,Ingeniero(a) Civil en Telemática,Licenciado en Ciencias de la Ingeniería,542.0,667.0,651.0,634.0,700.0,811.0,20.0,4.0,160000.0,5003000.0,169000.0,Pesos,60.0,14.0,2.0,0.0,16,45.0,12.0,4.0,57
